player_id,horizon_xpts,mean_reliability,gws,web_name,team_id,team_short
437,10.261888739195284,0.9906811434008677,4,N.Williams,16,NFO
48,10.05724529129078,0.5941521720943861,4,McGinn,2,AVL
11,9.99581532938156,0.3882892359492853,4,Nketiah,7,CRY
566,9.950275441626173,0.5119878658182895,4,Strand Larsen,20,WOL
329,9.88770194844303,0.4374927771571763,4,Mac Allister,12,LIV
206,9.854714008591275,0.7336255636449467,4,Lerma,7,CRY
101,9.809695248186374,0.9392656565343529,4,Nørgaard,4,BRE
14,9.694548971544835,0.9694316488036592,4,Ramsdale,17,SOU
235,9.600991699272289,1.0,4,Pickford,8,EVE
231,9.36512413094645,0.896757404970381,4,Mykolenko,8,EVE
443,9.29898359412873,1.0,4,Sels,16,NFO
57,9.198635059724735,0.39283305903815197,4,Tielemans,2,AVL
239,8.891900196003416,0.44250541270464394,4,Adama,9,FUL
768,8.835819780060406,0.8182937106641124,4,Tel,18,TOT
144,8.83095087080143,0.6911501607561431,4,Van Hecke,5,BHA
375,8.67168086394333,0.6264757116347038,4,Højlund,14,MUN
149,8.537165991691515,0.5574736541727907,4,Wieffer,5,BHA
423,8.496893513578529,0.9259053673360504,4,Anderson,16,NFO
567,8.337351285624218,0.9395945395198347,4,Toti,20,WOL
559,8.302687597581661,0.8590086732643869,4,N.Semedo,20,WOL
233,8.266079286603853,0.5472678874773121,4,Onana,2,AVL
60,8.181198308867037,0.8885593872605818,4,Adams,3,BOU
8,8.144710227596441,0.6938140899084511,4,Kiwior,1,ARS
89,7.887883221972168,0.9133727913244832,4,Damsgaard,4,BRE
241,7.864519502240038,0.8970016885852974,4,Bassey,9,FUL
85,7.858996872700009,0.847427649254793,4,Zabarnyi,3,BOU
388,7.797488299713737,0.842075897901097,4,Wan-Bissaka,19,WHU
770,7.724941863899586,0.7951274054542221,4,Munetsi,20,WOL
191,7.688822272813439,0.9833357217996365,4,Andersen,9,FUL
513,7.495019084070019,0.9540402438573614,4,Areola,19,WHU
18,7.2476392998702535,0.884794466947636,4,Saliba,1,ARS
19,7.111546504142514,0.4389752546560832,4,Smith Rowe,9,FUL
218,7.078924850350084,0.7847456030863462,4,Beto,8,EVE
113,7.061570105579223,0.48375030085296744,4,Adingra,5,BHA
541,7.011378815066158,0.4774099529632519,4,Cunha,20,WOL
219,6.977421610907823,0.9587349591568982,4,Branthwaite,8,EVE
436,6.859718787319989,0.6853289878367204,4,Murillo,16,NFO
594,6.526556497731152,0.7174438585153083,4,Mazraoui,14,MUN
319,6.509423108900499,0.30860691986637356,4,Elliott,12,LIV
20,6.489040407427723,0.7063358184796655,4,Thomas,1,ARS
525,6.376557623346933,0.8302631574121874,4,Kudus,19,WHU
642,6.316111475583645,0.8442942309902065,4,André,20,WOL
629,6.281152566686119,0.4676211962260298,4,O'Riley,5,BHA
52,6.215235356156631,0.33879898945687714,4,Pau,2,AVL
622,6.168347844528274,0.7499674888136392,4,Berge,9,FUL
121,6.1194442158706055,0.7340748561991036,4,Enciso,10,IPS
203,6.1113275437245065,0.5276660249124016,4,Hughes,7,CRY
623,6.035610782849416,0.916062295315185,4,M.Fernandes,17,SOU
553,6.035200450578289,0.8025575315934199,4,J.Gomes,20,WOL
222,5.952594088113404,0.9800469669672414,4,Gana,8,EVE
612,5.921863170186229,0.5841184611454548,4,Odobert,18,TOT
136,5.870423024342429,0.2861978505007588,4,Mitoma,5,BHA
338,5.8686824906963055,0.8327731050193202,4,Van den Berg,4,BRE
324,5.795692867169336,0.5344561419307438,4,Jones,12,LIV
232,5.7316454870561815,0.5426640050811421,4,Ndiaye,8,EVE
530,5.729045804441294,0.6469586846266641,4,Souček,19,WHU
346,5.728164925679823,0.39700698168629694,4,Doku,13,MCI
652,5.613929825723006,0.5618204713083951,4,Ugarte,14,MUN
535,5.539376773266268,0.5231340568546055,4,Bellegarde,20,WOL
418,5.518840110587008,0.3170975364278642,4,Trippier,15,NEW
98,5.4893302772097154,0.8867447960981475,4,Lewis-Potter,4,BRE
313,5.4486224158793926,0.356092537011061,4,Bradley,12,LIV
524,5.381261280357613,0.9976941569907865,4,Kilman,19,WHU
64,5.3520309852444115,0.8331996244094172,4,Cook,3,BOU
554,5.2673262136296986,0.5096921814316053,4,José Sá,20,WOL
595,5.166138822190435,0.24743239443058856,4,Gruda,5,BHA
83,5.14942394526952,0.5723227475679099,4,Tavernier,3,BOU
597,5.110588522790954,0.7848418203822544,4,Lewis-Skelly,1,ARS
582,5.056434200718843,0.6730672462275731,4,O'Brien,8,EVE
172,5.031266849999769,0.4090891553043664,4,James,6,CHE
504,5.0233802817578095,0.9463182267916876,4,Spence,18,TOT
431,4.804894034902571,0.7216865576873344,4,Dominguez,16,NFO
177,4.773345645498162,0.6011156096230559,4,Madueke,6,CHE
249,4.765988847647304,0.5227992499339532,4,Lukić,9,FUL
383,4.753392285895485,0.41791570329600003,4,Onana,14,MUN
217,4.571208709876734,0.5869144176059958,4,A.Doucoure,8,EVE
